state,Year,Quater,categories,type,count,amount
uttar-pradesh,2019,Q4,Peer-to-peer payments,TOTAL,40540310,126564888408.1326
uttar-pradesh,2019,Q4,Recharge & bill payments,TOTAL,24299776,9082140369.774977
uttar-pradesh,2019,Q4,Merchant payments,TOTAL,20582052,9412924984.9687
uttar-pradesh,2019,Q4,Financial Services,TOTAL,242936,45686806.83093811
uttar-pradesh,2019,Q4,Others,TOTAL,1239931,433285937.588854
uttar-pradesh,2020,Q1,Peer-to-peer payments,TOTAL,39581157,147734706846.56177
uttar-pradesh,2020,Q1,Recharge & bill payments,TOTAL,29777603,11168417430.652224
uttar-pradesh,2020,Q1,Merchant payments,TOTAL,26741638,13072371616.871723
uttar-pradesh,2020,Q1,Financial Services,TOTAL,139990,64365117.409359045
uttar-pradesh,2020,Q1,Others,TOTAL,998744,376573949.20359
uttar-pradesh,2020,Q2,Recharge & bill payments,TOTAL,42229417,14668026056.368128
uttar-pradesh,2020,Q2,Peer-to-peer payments,TOTAL,39434202,150079524408.8693
uttar-pradesh,2020,Q2,Merchant payments,TOTAL,18625913,13655151082.574724
uttar-pradesh,2020,Q2,Financial Services,TOTAL,150360,131930242.90371712
uttar-pradesh,2020,Q2,Others,TOTAL,412073,209384339.5723213
uttar-pradesh,2020,Q3,Peer-to-peer payments,TOTAL,54449911,207530912756.73047
uttar-pradesh,2020,Q3,Recharge & bill payments,TOTAL,37465163,16437365640.853413
uttar-pradesh,2020,Q3,Merchant payments,TOTAL,34697942,24224433240.836243
uttar-pradesh,2020,Q3,Financial Services,TOTAL,206210,194129227.5437428
uttar-pradesh,2020,Q3,Others,TOTAL,586033,303114557.0989778
uttar-pradesh,2020,Q4,Peer-to-peer payments,TOTAL,75433782,294401153346.76337
uttar-pradesh,2020,Q4,Merchant payments,TOTAL,61922138,44438824680.670944
uttar-pradesh,2020,Q4,Recharge & bill payments,TOTAL,39570153,17793973968.761925
uttar-pradesh,2020,Q4,Financial Services,TOTAL,246868,255803306.13741985
uttar-pradesh,2020,Q4,Others,TOTAL,994576,539071475.9342327
uttar-pradesh,2021,Q1,Peer-to-peer payments,TOTAL,85539321,321609613378.6789
uttar-pradesh,2021,Q1,Merchant payments,TOTAL,78873969,55362244381.43686
uttar-pradesh,2021,Q1,Recharge & bill payments,TOTAL,38981894,18563189222.328217
uttar-pradesh,2021,Q1,Financial Services,TOTAL,250656,266104783.7449573
uttar-pradesh,2021,Q1,Others,TOTAL,853707,486435811.3771204
uttar-pradesh,2021,Q2,Peer-to-peer payments,TOTAL,102927942,388761820128.4563
uttar-pradesh,2021,Q2,Merchant payments,TOTAL,84860582,70351401159.78787
uttar-pradesh,2021,Q2,Recharge & bill payments,TOTAL,53030710,22266927128.75408
uttar-pradesh,2021,Q2,Financial Services,TOTAL,270944,266853066.82962543
uttar-pradesh,2021,Q2,Others,TOTAL,858953,525487682.5584012
uttar-pradesh,2021,Q3,Peer-to-peer payments,TOTAL,127945827,440726915882.1709
uttar-pradesh,2021,Q3,Merchant payments,TOTAL,126699830,91089049637.02376
uttar-pradesh,2021,Q3,Recharge & bill payments,TOTAL,50414232,24348150109.635998
uttar-pradesh,2021,Q3,Financial Services,TOTAL,253418,292009129.0296748
uttar-pradesh,2021,Q3,Others,TOTAL,1230077,624716522.0745409
uttar-pradesh,2021,Q4,Merchant payments,TOTAL,183966052,142889329646.05463
uttar-pradesh,2021,Q4,Peer-to-peer payments,TOTAL,167503176,600973581946.6772
uttar-pradesh,2021,Q4,Recharge & bill payments,TOTAL,52863531,28812549097.65689
uttar-pradesh,2021,Q4,Financial Services,TOTAL,353219,386356976.48969895
uttar-pradesh,2021,Q4,Others,TOTAL,1471954,829152405.3448995
uttar-pradesh,2022,Q1,Merchant payments,TOTAL,221556930,165543931419.27045
uttar-pradesh,2022,Q1,Peer-to-peer payments,TOTAL,195592648,684758883172.6667
uttar-pradesh,2022,Q1,Recharge & bill payments,TOTAL,54873261,31683813998.38605
uttar-pradesh,2022,Q1,Financial Services,TOTAL,358499,386218170.5981607
uttar-pradesh,2022,Q1,Others,TOTAL,1571908,750327356.10464
uttar-pradesh,2022,Q2,Merchant payments,TOTAL,298721048,216176289528.43256
uttar-pradesh,2022,Q2,Peer-to-peer payments,TOTAL,232444860,812579156783.274
uttar-pradesh,2022,Q2,Recharge & bill payments,TOTAL,62659780,37867966758.88997
uttar-pradesh,2022,Q2,Financial Services,TOTAL,268349,285646084.3258523
uttar-pradesh,2022,Q2,Others,TOTAL,1204739,606123265.0864555
uttar-pradesh,2022,Q3,Merchant payments,TOTAL,361972506,232005905549.1372
uttar-pradesh,2022,Q3,Peer-to-peer payments,TOTAL,267205027,844564255684.5037
uttar-pradesh,2022,Q3,Recharge & bill payments,TOTAL,72984811,43854148172.58542
uttar-pradesh,2022,Q3,Financial Services,TOTAL,367887,344330142.1388885
uttar-pradesh,2022,Q3,Others,TOTAL,1058841,601411350.4106325
uttar-pradesh,2022,Q4,Merchant payments,TOTAL,439247166,296781967366.6535
uttar-pradesh,2022,Q4,Peer-to-peer payments,TOTAL,317613698,1030345562935.8824
uttar-pradesh,2022,Q4,Recharge & bill payments,TOTAL,78025017,48159073834.94295
uttar-pradesh,2022,Q4,Financial Services,TOTAL,418329,430212917.27641135
uttar-pradesh,2022,Q4,Others,TOTAL,1064861,661985014.756895
uttar-pradesh,2023,Q1,Merchant payments,TOTAL,520911142,323614616766.0
uttar-pradesh,2023,Q1,Peer-to-peer payments,TOTAL,383752815,1246010023301.0
uttar-pradesh,2023,Q1,Recharge & bill payments,TOTAL,96225086,66101414555.0
uttar-pradesh,2023,Q1,Financial Services,TOTAL,486982,483872123.0
uttar-pradesh,2023,Q1,Others,TOTAL,1181697,726338627.0
uttar-pradesh,2023,Q2,Merchant payments,TOTAL,653469610,372223301627.0
uttar-pradesh,2023,Q2,Peer-to-peer payments,TOTAL,446787898,1389827653278.0
uttar-pradesh,2023,Q2,Recharge & bill payments,TOTAL,109571801,73352450074.0
uttar-pradesh,2023,Q2,Financial Services,TOTAL,506431,562369291.0
uttar-pradesh,2023,Q2,Others,TOTAL,1074842,656302256.0
uttarakhand,2018,Q1,Recharge & bill payments,TOTAL,730428,124377517.3349145
uttarakhand,2018,Q1,Peer-to-peer payments,TOTAL,399545,1296603346.334598
uttarakhand,2018,Q1,Merchant payments,TOTAL,35382,39372913.10424411
uttarakhand,2018,Q1,Financial Services,TOTAL,27761,5637758.556349495
uttarakhand,2018,Q1,Others,TOTAL,53569,42553823.19378027
uttarakhand,2018,Q2,Recharge & bill payments,TOTAL,946332,193802092.8234874
uttarakhand,2018,Q2,Peer-to-peer payments,TOTAL,620490,2358941864.7682114
uttarakhand,2018,Q2,Merchant payments,TOTAL,60494,66946005.75890133
uttarakhand,2018,Q2,Financial Services,TOTAL,29919,7913276.778501136
uttarakhand,2018,Q2,Others,TOTAL,46887,52152138.42194019
uttarakhand,2018,Q3,Peer-to-peer payments,TOTAL,1049725,3356030294.930648
uttarakhand,2018,Q3,Recharge & bill payments,TOTAL,1004356,239244556.76646537
uttarakhand,2018,Q3,Merchant payments,TOTAL,112342,84447374.86583523
uttarakhand,2018,Q3,Financial Services,TOTAL,22792,4334709.909645849
uttarakhand,2018,Q3,Others,TOTAL,39917,42516103.38590273
uttarakhand,2018,Q4,Peer-to-peer payments,TOTAL,1556731,5072621132.343549
uttarakhand,2018,Q4,Recharge & bill payments,TOTAL,1252124,292877734.33795583
uttarakhand,2018,Q4,Merchant payments,TOTAL,289733,228453045.85460952
uttarakhand,2018,Q4,Financial Services,TOTAL,29916,6035161.098892693
uttarakhand,2018,Q4,Others,TOTAL,50257,54285064.328889735
uttarakhand,2019,Q1,Peer-to-peer payments,TOTAL,3499130,6512361464.496071
uttarakhand,2019,Q1,Recharge & bill payments,TOTAL,1590269,394631055.6931843
uttarakhand,2019,Q1,Merchant payments,TOTAL,372290,226281078.7699414
uttarakhand,2019,Q1,Financial Services,TOTAL,28784,3951610.30495379
uttarakhand,2019,Q1,Others,TOTAL,55528,46303966.00979781
uttarakhand,2019,Q2,Peer-to-peer payments,TOTAL,2383662,7752954670.580209
uttarakhand,2019,Q2,Recharge & bill payments,TOTAL,1616176,454962951.9136597
uttarakhand,2019,Q2,Merchant payments,TOTAL,721858,323876953.4104364
uttarakhand,2019,Q2,Financial Services,TOTAL,21852,2550386.477414152
uttarakhand,2019,Q2,Others,TOTAL,69727,54187888.53677146
uttarakhand,2019,Q3,Peer-to-peer payments,TOTAL,2313544,8512622076.436331
uttarakhand,2019,Q3,Recharge & bill payments,TOTAL,2201606,683772296.9748493
uttarakhand,2019,Q3,Merchant payments,TOTAL,1121052,480794827.1193007
uttarakhand,2019,Q3,Financial Services,TOTAL,12119,4570326.192004257
uttarakhand,2019,Q3,Others,TOTAL,62155,47272543.29483967
uttarakhand,2019,Q4,Peer-to-peer payments,TOTAL,3210116,11020339546.604958
uttarakhand,2019,Q4,Recharge & bill payments,TOTAL,2547173,817728111.4576316
uttarakhand,2019,Q4,Merchant payments,TOTAL,1542944,701746516.8731368
uttarakhand,2019,Q4,Financial Services,TOTAL,11585,3555524.3767221333
uttarakhand,2019,Q4,Others,TOTAL,50298,30336605.83833359
uttarakhand,2020,Q1,Peer-to-peer payments,TOTAL,3792776,13999676596.865889
uttarakhand,2020,Q1,Recharge & bill payments,TOTAL,2990764,1028598924.445406
uttarakhand,2020,Q1,Merchant payments,TOTAL,2289657,1094245197.235664
uttarakhand,2020,Q1,Financial Services,TOTAL,10246,8180881.808693047
uttarakhand,2020,Q1,Others,TOTAL,48341,27378658.63192141
uttarakhand,2020,Q2,Recharge & bill payments,TOTAL,3755695,1303523584.942265
uttarakhand,2020,Q2,Peer-to-peer payments,TOTAL,3656029,13572964169.690296
uttarakhand,2020,Q2,Merchant payments,TOTAL,1587042,1181497493.0283294
uttarakhand,2020,Q2,Financial Services,TOTAL,15023,17612288.05771955
uttarakhand,2020,Q2,Others,TOTAL,33981,18590166.38240856
uttarakhand,2020,Q3,Peer-to-peer payments,TOTAL,4836512,18377468807.44993
uttarakhand,2020,Q3,Recharge & bill payments,TOTAL,3751993,1509373287.697055
uttarakhand,2020,Q3,Merchant payments,TOTAL,3164623,2166776519.8536706
uttarakhand,2020,Q3,Financial Services,TOTAL,20455,26449980.584111303
uttarakhand,2020,Q3,Others,TOTAL,45352,23442372.42176825
uttarakhand,2020,Q4,Peer-to-peer payments,TOTAL,6748183,25748737002.1362
uttarakhand,2020,Q4,Merchant payments,TOTAL,6629201,4274032856.6465273
uttarakhand,2020,Q4,Recharge & bill payments,TOTAL,4140391,1697819950.5564797
uttarakhand,2020,Q4,Financial Services,TOTAL,27120,29791064.76179736
uttarakhand,2020,Q4,Others,TOTAL,68376,42358455.00938001
uttarakhand,2021,Q1,Merchant payments,TOTAL,8393767,5283142247.065777
uttarakhand,2021,Q1,Peer-to-peer payments,TOTAL,7981710,29202365442.63442
uttarakhand,2021,Q1,Recharge & bill payments,TOTAL,4146569,1727960484.030287
uttarakhand,2021,Q1,Financial Services,TOTAL,30208,38400863.99560504
uttarakhand,2021,Q1,Others,TOTAL,56148,36320362.17233381
uttarakhand,2021,Q2,Peer-to-peer payments,TOTAL,9374939,32674145244.390625
uttarakhand,2021,Q2,Merchant payments,TOTAL,9134389,6257528832.057196
uttarakhand,2021,Q2,Recharge & bill payments,TOTAL,5388285,1979824048.815712
uttarakhand,2021,Q2,Financial Services,TOTAL,31497,35404991.874676295
uttarakhand,2021,Q2,Others,TOTAL,71322,43914757.70001851
uttarakhand,2021,Q3,Merchant payments,TOTAL,13673085,9001414756.070686
uttarakhand,2021,Q3,Peer-to-peer payments,TOTAL,11867174,39256650720.01872
uttarakhand,2021,Q3,Recharge & bill payments,TOTAL,5388011,2182554095.263321
uttarakhand,2021,Q3,Financial Services,TOTAL,27839,38013969.98341857
uttarakhand,2021,Q3,Others,TOTAL,86175,48863242.2282843
uttarakhand,2021,Q4,Merchant payments,TOTAL,19850878,13515464697.761791
uttarakhand,2021,Q4,Peer-to-peer payments,TOTAL,14819203,49969580473.07786
uttarakhand,2021,Q4,Recharge & bill payments,TOTAL,5536262,2540546090.023079
uttarakhand,2021,Q4,Financial Services,TOTAL,38764,51212042.38175093
uttarakhand,2021,Q4,Others,TOTAL,116173,71304856.17664191
uttarakhand,2022,Q1,Merchant payments,TOTAL,22595602,14585438346.473846
uttarakhand,2022,Q1,Peer-to-peer payments,TOTAL,16201632,53535521438.95823
uttarakhand,2022,Q1,Recharge & bill payments,TOTAL,5617605,2745987927.683198
uttarakhand,2022,Q1,Financial Services,TOTAL,39033,49695999.71828518
uttarakhand,2022,Q1,Others,TOTAL,106900,62138787.2410843
uttarakhand,2022,Q2,Merchant payments,TOTAL,32087670,19479185362.296963
uttarakhand,2022,Q2,Peer-to-peer payments,TOTAL,19677409,65563901300.31024
uttarakhand,2022,Q2,Recharge & bill payments,TOTAL,6263098,3174160697.8567643
uttarakhand,2022,Q2,Financial Services,TOTAL,32284,37217548.78562989
uttarakhand,2022,Q2,Others,TOTAL,106417,58906116.08464594
uttarakhand,2022,Q3,Merchant payments,TOTAL,35069444,20528059274.248493
uttarakhand,2022,Q3,Peer-to-peer payments,TOTAL,22031045,68377272372.60579
uttarakhand,2022,Q3,Recharge & bill payments,TOTAL,6765699,3633710468.801753
uttarakhand,2022,Q3,Financial Services,TOTAL,38061,44669245.26821817
uttarakhand,2022,Q3,Others,TOTAL,92270,57548577.43879978
uttarakhand,2022,Q4,Merchant payments,TOTAL,43185705,26026949674.245083
uttarakhand,2022,Q4,Peer-to-peer payments,TOTAL,27043038,85220041974.58176
uttarakhand,2022,Q4,Recharge & bill payments,TOTAL,7610775,4128624164.749209
uttarakhand,2022,Q4,Financial Services,TOTAL,44569,55762460.39159953
uttarakhand,2022,Q4,Others,TOTAL,99793,64668557.391687945
uttarakhand,2023,Q1,Merchant payments,TOTAL,46150691,24023994792.0
uttarakhand,2023,Q1,Peer-to-peer payments,TOTAL,25105743,78202343600.0
uttarakhand,2023,Q1,Recharge & bill payments,TOTAL,7974874,4828592096.0
uttarakhand,2023,Q1,Financial Services,TOTAL,49836,56455666.0
uttarakhand,2023,Q1,Others,TOTAL,104531,68521431.0
uttarakhand,2023,Q2,Merchant payments,TOTAL,61652430,30881251416.0
uttarakhand,2023,Q2,Peer-to-peer payments,TOTAL,31690416,97448517076.0
uttarakhand,2023,Q2,Recharge & bill payments,TOTAL,9247601,5608284038.0
uttarakhand,2023,Q2,Financial Services,TOTAL,58524,66971615.0
uttarakhand,2023,Q2,Others,TOTAL,109243,67848253.0
west-bengal,2018,Q1,Recharge & bill payments,TOTAL,5773831,964309485.9592384
west-bengal,2018,Q1,Peer-to-peer payments,TOTAL,4383075,8874266825.985771
west-bengal,2018,Q1,Financial Services,TOTAL,665171,119502271.66944444
west-bengal,2018,Q1,Merchant payments,TOTAL,443378,366788699.65713125
west-bengal,2018,Q1,Others,TOTAL,444770,301111268.86863834
west-bengal,2018,Q2,Peer-to-peer payments,TOTAL,8284944,15889890046.862814
west-bengal,2018,Q2,Recharge & bill payments,TOTAL,7360522,1563841173.839662
west-bengal,2018,Q2,Financial Services,TOTAL,1121570,160809685.93886387
west-bengal,2018,Q2,Merchant payments,TOTAL,937608,715914360.819237
west-bengal,2018,Q2,Others,TOTAL,377802,298728202.7433254
west-bengal,2018,Q3,Peer-to-peer payments,TOTAL,41882429,38439798815.23789
west-bengal,2018,Q3,Recharge & bill payments,TOTAL,7596315,1992473341.2750623
west-bengal,2018,Q3,Merchant payments,TOTAL,2252265,979603555.1397108
west-bengal,2018,Q3,Financial Services,TOTAL,1619524,185187032.8965006
west-bengal,2018,Q3,Others,TOTAL,354883,246871438.6293067
west-bengal,2018,Q4,Peer-to-peer payments,TOTAL,17154995,35303180047.06148
west-bengal,2018,Q4,Recharge & bill payments,TOTAL,9425082,2467741143.225801
west-bengal,2018,Q4,Merchant payments,TOTAL,8633569,2294203496.657532
west-bengal,2018,Q4,Financial Services,TOTAL,734796,93755616.52283624
west-bengal,2018,Q4,Others,TOTAL,565106,330738908.23670936
west-bengal,2019,Q1,Peer-to-peer payments,TOTAL,27374206,44170923881.744286
west-bengal,2019,Q1,Recharge & bill payments,TOTAL,11659948,3021107711.9021683
west-bengal,2019,Q1,Merchant payments,TOTAL,7636726,2645438308.338478
west-bengal,2019,Q1,Financial Services,TOTAL,525650,47986448.46936697
west-bengal,2019,Q1,Others,TOTAL,429858,279216273.42549
west-bengal,2019,Q2,Peer-to-peer payments,TOTAL,20285958,48394974398.37831
west-bengal,2019,Q2,Merchant payments,TOTAL,13646142,4657258459.145545
west-bengal,2019,Q2,Recharge & bill payments,TOTAL,12129638,3676123279.3800926
west-bengal,2019,Q2,Financial Services,TOTAL,421037,45646046.98846317
west-bengal,2019,Q2,Others,TOTAL,540760,331688935.22631323
west-bengal,2019,Q3,Merchant payments,TOTAL,30804036,8273187167.078855
west-bengal,2019,Q3,Peer-to-peer payments,TOTAL,21522913,57058405341.48096
west-bengal,2019,Q3,Recharge & bill payments,TOTAL,13011501,4832486821.888576
west-bengal,2019,Q3,Financial Services,TOTAL,558653,57054414.83597401
west-bengal,2019,Q3,Others,TOTAL,547726,319398871.5461071
west-bengal,2019,Q4,Peer-to-peer payments,TOTAL,67037576,76593333397.8665
west-bengal,2019,Q4,Recharge & bill payments,TOTAL,14511711,4859794689.902503
west-bengal,2019,Q4,Merchant payments,TOTAL,14187744,6477138700.812115
west-bengal,2019,Q4,Financial Services,TOTAL,653648,77047243.72974005
west-bengal,2019,Q4,Others,TOTAL,415159,196296222.33587587
west-bengal,2020,Q1,Peer-to-peer payments,TOTAL,28457404,82770282623.80914
west-bengal,2020,Q1,Merchant payments,TOTAL,19779392,8097859088.519976
west-bengal,2020,Q1,Recharge & bill payments,TOTAL,17448908,5550815439.734788
west-bengal,2020,Q1,Financial Services,TOTAL,210068,58280893.55150119
west-bengal,2020,Q1,Others,TOTAL,354609,176067145.3227705
west-bengal,2020,Q2,Peer-to-peer payments,TOTAL,24855687,84984004330.7718
west-bengal,2020,Q2,Recharge & bill payments,TOTAL,22220012,7496845561.868595
west-bengal,2020,Q2,Merchant payments,TOTAL,10225729,7404190137.669086
west-bengal,2020,Q2,Financial Services,TOTAL,130595,89987205.23090403
west-bengal,2020,Q2,Others,TOTAL,244774,124404641.81495728
west-bengal,2020,Q3,Peer-to-peer payments,TOTAL,37556349,133120676151.84232
west-bengal,2020,Q3,Recharge & bill payments,TOTAL,22284079,8768630922.970161
west-bengal,2020,Q3,Merchant payments,TOTAL,19599024,14614394375.389551
west-bengal,2020,Q3,Financial Services,TOTAL,151996,125973420.85650632
west-bengal,2020,Q3,Others,TOTAL,363056,183680984.0825332
west-bengal,2020,Q4,Peer-to-peer payments,TOTAL,46437233,166391874596.30487
west-bengal,2020,Q4,Merchant payments,TOTAL,30077510,22241302940.83296
west-bengal,2020,Q4,Recharge & bill payments,TOTAL,23158305,10074605883.201237
west-bengal,2020,Q4,Financial Services,TOTAL,178455,164241191.7401362
west-bengal,2020,Q4,Others,TOTAL,489142,293466753.56894124
west-bengal,2021,Q1,Peer-to-peer payments,TOTAL,53869075,202240249482.85385
west-bengal,2021,Q1,Merchant payments,TOTAL,37143701,28918343691.018497
west-bengal,2021,Q1,Recharge & bill payments,TOTAL,26673733,11339665944.69124
west-bengal,2021,Q1,Financial Services,TOTAL,166727,175445811.88444334
west-bengal,2021,Q1,Others,TOTAL,400816,263502545.07389975
west-bengal,2021,Q2,Peer-to-peer payments,TOTAL,64661051,230812278789.29965
west-bengal,2021,Q2,Merchant payments,TOTAL,41696787,34787867208.31932
west-bengal,2021,Q2,Recharge & bill payments,TOTAL,34799709,13331453857.609217
west-bengal,2021,Q2,Financial Services,TOTAL,190537,186466487.6307634
west-bengal,2021,Q2,Others,TOTAL,549353,316744715.7049847
west-bengal,2021,Q3,Peer-to-peer payments,TOTAL,84353949,294799731350.5536
west-bengal,2021,Q3,Merchant payments,TOTAL,58800005,50971169851.15668
west-bengal,2021,Q3,Recharge & bill payments,TOTAL,37556310,16045754099.005053
west-bengal,2021,Q3,Financial Services,TOTAL,189087,213411736.37376124
west-bengal,2021,Q3,Others,TOTAL,813637,426999219.42323273
west-bengal,2021,Q4,Peer-to-peer payments,TOTAL,105728377,372240891205.5542
west-bengal,2021,Q4,Merchant payments,TOTAL,80248673,71231577538.7114
west-bengal,2021,Q4,Recharge & bill payments,TOTAL,37801439,17813903244.663807
west-bengal,2021,Q4,Financial Services,TOTAL,252535,270791056.674143
west-bengal,2021,Q4,Others,TOTAL,998536,660874216.4934742
west-bengal,2022,Q1,Peer-to-peer payments,TOTAL,124787028,446343740437.9778
west-bengal,2022,Q1,Merchant payments,TOTAL,97315025,85854730616.41321
west-bengal,2022,Q1,Recharge & bill payments,TOTAL,37317865,18435424277.725903
west-bengal,2022,Q1,Financial Services,TOTAL,239530,261096608.805606
west-bengal,2022,Q1,Others,TOTAL,845644,531671268.6395414
west-bengal,2022,Q2,Peer-to-peer payments,TOTAL,145395450,520190680811.7997
west-bengal,2022,Q2,Merchant payments,TOTAL,126682135,107049019781.85825
west-bengal,2022,Q2,Recharge & bill payments,TOTAL,42712193,20697301165.41855
west-bengal,2022,Q2,Financial Services,TOTAL,191724,199770753.2306173
west-bengal,2022,Q2,Others,TOTAL,760639,438407071.93834406
west-bengal,2022,Q3,Peer-to-peer payments,TOTAL,163523844,556258142870.3699
west-bengal,2022,Q3,Merchant payments,TOTAL,145181044,123577123532.40588
west-bengal,2022,Q3,Recharge & bill payments,TOTAL,47208496,24221425246.93133
west-bengal,2022,Q3,Financial Services,TOTAL,238746,241288774.23230743
west-bengal,2022,Q3,Others,TOTAL,640258,451918188.2047272
west-bengal,2022,Q4,Peer-to-peer payments,TOTAL,184380244,620222191587.5906
west-bengal,2022,Q4,Merchant payments,TOTAL,171667404,140807748126.1634
